"","id","transitivity"
"171",51869,0.749538101997905
"172",51870,0.762965384772569
"173",51871,0.775772524475778
"174",51872,0.566302652106084
"175",51873,0.738870245623871
"176",51874,0.756532414985947
"177",51875,0.818196425034969
"178",51876,0.770232112945681
"179",51877,0.712344361065787
"180",51878,0.709285195538078
"181",51879,0.704612062806611
"182",51880,0.785680039574335
"183",51881,0.71041704976788
"184",51882,0.774417329767264
"185",51883,0.754601226993865
"186",51884,0.731807680912228
"187",51885,0.742729147811581
"188",51886,0.693116734271609
"189",51887,0.696121666273936
"190",51888,0.669619275201611
"191",51889,0.722061330799989
"192",51890,0.770914187908969
"193",51891,0.755482740694617
"194",51892,0.841115201580318
"195",51893,0.847093637507013
"196",51894,0.736856087526993
"197",51895,0.735838536755775
"198",51896,0.782331453257497
"199",51897,0.756857996857955
"200",51898,0.679148282763392
"201",51899,0.677116447400597
"202",51900,0.798151653072729
"203",51901,0.623063683304647
"204",51902,0.75
"205",51903,0.711181016949153
"206",51904,0.845293678424599
"207",51905,0.758864001433003
"208",51906,0.757223561064985
"209",51907,0.714976856174198
"210",51908,0.711306443919046
"211",51909,0.713638566943696
"212",51910,0.738458058132381
"213",51911,0.75108971231675
"214",51912,0.726117622653252
"215",51913,0.705332945852803
"216",51914,0.705109319274306
"217",51915,0.716055615304877
"218",51916,0.723781924329243
"219",51917,0.808695030219224
"220",51918,0.790592308152441
"221",51919,0.693462606463769
"222",51920,0.736703130894002
"223",51921,0.801910723958274
"224",51922,0.792265358853816
"225",51923,0.785535023181476
"226",51924,0.716926473739459
"227",51925,0.726607287000506
"228",51926,0.712876623486126
"229",51927,0.662572421784473
"230",51928,0.723301593989631
"231",51929,0.735702822569111
"232",51930,0.761731382449022
"233",51931,0.794413051565019
"234",51932,0.670771640091116
"235",51933,0.749781701756088
"236",51934,0.753382428232646
"237",51935,0.718523405974141
"238",51936,0.698906319748144
"239",51937,0.716486523655346
"240",51938,0.76792440387756
"241",51939,0.754649764699288
"242",51940,0.701654913356249
"243",51941,0.749231795789248
"244",51942,0.781892111815466
"245",51943,0.693384114354179
"246",51944,0.831582615622044
"247",51945,0.649438202247191
"248",51946,0.688721152009689
"249",51947,0.715394402693658
"250",51948,0.702592719922732
"251",51949,0.777793346778825
"252",51950,0.692586623690572
"253",51951,0.715009781466485
"254",51952,0.764500323250196
"255",51953,0.730232721155194
"256",51954,0.667804844161915
"257",51955,0.760452162516383
"258",51956,0.701900553662692
"259",51957,0.689006755463617
"260",51958,0.730940248612509
"261",51959,0.773296984862807
"262",51960,0.754854921050431
"263",51961,0.698895505287617
"264",51962,0.715745841507877
"265",51963,0.682216279673226
"266",51964,0.780175305877545
"267",51965,0.736958641349399
"268",51966,0.762375827951579
"269",51967,0.673603079890167
"270",51968,0.686352599350842
"271",51969,0.748878221162957
"272",51970,0.715492820162157
"273",51971,0.728166899863738
"274",51972,0.73078057538342
"275",51973,0.923076923076923
"276",51974,0.701684836471754
"277",51975,0.694876503879165
"278",51976,0.695889094699683
"279",51977,0.697674418604651
"280",51978,0.70058630984497
"281",51979,0.676239144789664
"282",51980,0.776778245747912
"283",51981,0.834188709040663
"284",51982,0.721650561788424
"285",51983,0.768797318344019
"286",51984,0.831917787244774
"287",51985,0.743147928092868
"288",51986,0.761597566832079
"289",51987,0.715286785179781
"290",51988,0.639876352395672
"291",51989,0.748362483495948
"292",51990,0.662786763213101
"293",51991,0.748941250834006
"294",51992,0.75116414966856
"295",51993,0.759426204876371
"296",51994,0.694795471184968
"297",51995,0.798730630506768
"298",51996,0.706188641486239
"299",51997,0.723507576524506
"300",51998,0.794213973799127
"301",51999,0.790223380409218
"302",52000,0.700500111374572
"303",52001,0.710273793926177
"304",52002,0.557522123893805
"305",52003,0.804466268940689
"306",52004,0.805463937154896
"307",52005,0.723415960303456
"308",52006,0.831380539989812
"309",52007,0.751694445334769
"310",52008,0.840619066667418
"311",52009,0.700532978014657
"312",52010,0.735722802841399
"313",52011,0.682686564837747
"314",52012,0.788100557951755
"315",52013,0.787745553165026
"316",52014,0.768172951404212
"317",52015,0.769033756121159
"318",52016,0.764322167976772
"319",52017,0.734256591777842
"320",52018,0.749153259949196
"321",52019,0.707083186252101
"322",52020,0.793303507589222
"323",52021,0.78143571800726
"324",52022,0.698895844939457
"325",52023,0.741058445243049
"326",52024,0.734235116641253
"327",52025,0.757044650897191
"328",52026,0.749747529787852
"329",52027,0.722255105060669
"330",52028,0.733723580587314
"331",52029,0.712105818738195
"332",52030,0.730122683041321
"333",52031,0.768403350851655
"334",52032,0.766613773405268
"335",52033,0.733165835390507
"336",52034,0.693669258209349
"337",52035,0.712422647940575
"338",52036,0.76110491397676
"339",52037,0.739839638499908
"340",52038,0.786617681544595
"341",52039,0.656
"342",52040,0.724805840096155
"343",52041,0.691689883918033
"344",52042,0.734087200784506
"345",52043,0.8083826146868
"346",52044,0.832289034449496
"347",52045,0.722363624871995
"348",52046,0.726261234587726
"349",52047,0.756193279372087
"350",52048,0.771134227038398
"351",52049,0.694039534886936
"352",52050,0.730247002084729
"353",52051,0.660901731417283
"354",52052,0.766519003545467
"355",52053,0.720592136774788
"356",52054,0.778841669662765
"357",52055,0.767714064834732
"358",52056,0.701899422163739
"359",52057,0.767409700042804
"360",52058,0.717665526714134
"361",52059,0.856779953317846
"362",52060,0.784424608206117
"363",52061,0.732255091586535
"364",52062,0.797702286234028
"365",52063,0.80354230753731
"366",52064,0.674608482226419
"367",52065,0.712328767123288
"368",52066,0.722222222222222
"369",52067,0.789590558911666
"370",52068,0.705074681190803
"371",52069,0.769003787545142
"372",52070,0.782091346153846
"373",52071,0.805115561927359
"374",52072,0.626865671641791
"375",52073,0.812748584076196
"376",52074,0.789473684210526
"377",52075,0.693148349093164
"378",52076,0.719706410202901
"379",52077,0.785185411032959
"380",52078,0.775571971598652
"381",52079,0.712601794386627
"382",52080,0.715297329512448
"383",52081,0.680689700225403
"384",52082,0.739606665390038
"385",52083,0.719726546136962
"386",52084,0.689221604475465
"387",52085,0.706257263662875
"388",52086,0.790420321450102
"389",52087,0.789649689010748
"390",52088,0.696322071841468
"391",52089,0.726972521176118
"392",52090,0.812954423289105
"393",52091,0.736265066129224
"394",52092,0.722863844364908
"395",52093,0.749562106523418
"396",52094,0.753239113741953
"397",52095,0.735617084773432
"398",52096,0.707944447047378
"399",52097,0.709768722833505
"400",52098,0.723958207763427
"401",52099,0.801452419401911
"402",52100,0.774809937223351
"403",52101,0.758923810293286
"404",52102,0.752554415150305
"405",52103,0.713924093780637
"406",52104,0.706179566839015
"407",52105,0.713709677419355
"408",52106,0.736610027436884
"409",52107,0.704278366015203
"410",52108,0.71810347789701
"411",52109,0.774763977057474
"412",52110,0.801827211968852
"413",52111,0.721698228272656
"414",52112,0.747774882842554
"415",52113,0.722595529646049
"416",52114,0.748240125565559
"417",52115,0.60377358490566
"418",52116,0.720777068097455
"419",52117,0.749466524503508
"420",52118,0.765212676376227
"421",52119,0.691870521590807
"422",52120,0.751684935069661
"423",52121,0.716178521617852
"424",52122,0.70940466370074
"425",52123,0.757049862675382
"426",52124,0.780135305714326
"427",52125,0.704703584736168
"428",52126,0.794394000661692
"429",52127,0.701038213177705
"430",52128,0.692826791595582
"431",52129,0.712277312577688
"432",52130,0.779713593180911
"433",52131,0.784646307795949
"434",52132,0.737801164110789
"435",52133,0.736311883547136
"436",52134,0.70259505778614
"437",52135,0.755775172385571
"438",52136,0.78109229755897
"439",52137,0.746822380011429
"440",52138,0.792926058373693
"441",52139,0.782744202180686
"442",52140,0.693072656255709
"443",52141,0.765911751617971
"444",52142,0.696599702711588
"445",52143,0.777159498717222
"446",52144,0.82022217184312
"447",52145,0.759575526446692
"448",52146,0.754112998025621
"449",52147,0.751774098166765
"450",52148,0.765979251616489
"451",52149,0.697214029662016
"452",52150,0.688977761683637
"453",52151,1
"454",52152,0.755445227418322
"455",52153,0.737024221453287
"456",52154,0.777734802754138
"457",52155,0.74396208325146
"458",52156,0.752042770935489
"459",52157,0.805280528052805
"460",52158,0.701511488540946
"461",52159,0.752554505646979
"462",52160,0.699776224737855
"463",52161,0.701007054768701
"464",52162,0.713295058012501
"465",52163,0.702969092121155
"466",52164,0.761947498317254
"467",52165,0.638686131386861
"468",52166,0.72141938707131
"469",52167,0.76797829036635
"470",52168,0.699243978421093
"471",52169,0.654639175257732
"472",52170,0.727993020603581
"473",52171,0.801334799590459
"474",52172,0.687211654833867
"475",52173,0.705859615213279
"476",52174,0.818819114824147
"477",52175,0.688001621118287
"478",52176,0.744719999077585
"479",52177,0.742619441626627
"480",52178,0.768941637230807
"481",52179,0.699230769230769
"482",52180,0.737882884138354
"483",52181,0.734882179508955
"484",52182,0.728015042353186
"485",52183,0.740573526141017
"486",52184,0.737743335592308
"487",52185,0.786773033397021
"488",52186,0.812437951030771
"489",52187,0.747750255356269
"490",52188,0.715453218953775
"491",52189,0.781689602121565
"492",52190,0.542713567839196
"493",52191,0.714269497257157
"494",52192,0.71121172498666
"495",52193,0.77514298892202
"496",52194,0.707607739618262
"497",52195,0.707198920694605
"498",52196,0.735602831883343
"499",52197,0.757148041842742
"500",52198,0.771703770552468
"501",52199,0.718047069458531
"502",52200,0.716604091874968
"503",52201,0.737098344693281
"504",52202,0.737761521644267
"505",52203,0.757568111792582
"506",52204,0.751969571535739
"507",52205,0.608200455580866
"508",52206,0.745946147938869
"509",52207,0.777987905737618
"510",52208,0.762949786099686
"511",52209,0.774255952380952
"512",52210,0.73296903242438
"513",52211,0.74880762724178
"514",52212,0.714265208713271
"515",52213,0.694240518311479
"516",52214,0.760282344448364
"517",52215,0.689569752281617
"518",52216,0.714285714285714
"519",52217,0.783739571405202
"520",52218,0.767991494992808
"521",52219,0.627895350774871
"522",52220,0.799188146511442
"523",52221,0.785708849850026
"524",52222,0.76646127171831
"525",52223,0.777062795874598
"526",52224,0.79069869026399
"527",52225,0.773371569029086
"528",52226,0.701804882524931
"529",52227,0.719685648105474
"530",52228,0.727023161391529
"531",52229,0.76275533958136
"532",52230,0.728921091197058
"533",52231,0.736798426944528
"534",52232,0.74058710492451
"535",52233,0.723621842129888
"536",52234,0.783280635459243
"537",52235,0.731085393601477
"538",52236,0.763246678835466
"539",52237,0.694704549689069
"540",52238,0.732935388291142
"541",52239,0.757956270161937
"542",52240,0.770138392430767
"543",52241,0.70524713795071
"544",52242,0.70559655124735
"545",52243,0.740913578239132
"546",52244,0.718014940281664
"547",52245,0.730476797637822
"548",52246,0.731688469292931
"549",52247,0.769153753319641
"550",52248,0.73326807503187
"551",52249,0.721910721743566
"552",52250,0.79981166988188
"553",52251,0.762181052442931
"554",52252,0.749137835758145
"555",52253,0.689055930455985
"556",52254,0.690533064143503
"557",52255,0.702075526937491
"558",52256,0.693778102116879
"559",52257,0.758511974862101
"560",52258,0.729703903533006
"561",52259,0.794099802821174
"562",52260,0.687159575954804
"563",52261,0.636363636363636
"564",52262,0.774152168445637
"565",52263,0.729655202814551
"566",52264,0.641802110065583
"567",52265,0.751292230309437
"568",52266,0.727272727272727
"569",52267,0.700627679118187
"570",52268,0.714556081269134
"571",52269,0.721893002345329
"572",52270,0.694135544871927
"573",52271,0.731813042454646
"574",52272,0.807345967355203
"575",52273,0.739026684957715
"576",52274,0.755547439706772
"577",52275,0.803271736384307
"578",52276,0.782051315848441
"579",52277,0.773825727262121
"580",52278,0.757575442355903
"581",52279,0.692436735252249
"582",52280,0.645303157582646
"583",52281,0.761859198670283
"584",52282,0.734137563134586
"585",52283,0.741372882638367
"586",52284,0.632047477744807
"587",52285,0.789853717240875
"588",52286,0.753014855500377
"589",52287,0.764441288825429
"590",52288,0.713666907956824
"591",52289,0.618451025056948
"592",52290,0.7289718467043
"593",52291,0.800004623636027
"594",52292,0.731004403420161
"595",52293,0.74150522053029
"596",52294,0.703717069649946
"597",52295,0.730325795577073
"598",52296,0.791638321379562
"599",52297,0.783517914851374
"600",52298,0.773754109496427
"601",52299,0.727453991330626
"602",52300,0.688455120171169
"603",52301,0.709919481189119
"604",52302,0.701522040564213
"605",52303,0.688796505815212
"606",52304,0.684253142978905
"607",52305,0.711279973299895
"608",52306,0.727323008014394
"609",52307,0.755850727741089
"610",52308,0.703978765245346
"611",52309,0.699925609475407
"612",52310,0.70521418454433
"613",52311,0.724827315003303
"614",52312,0.709055352654177
"615",52313,0.692351562004943
"616",52314,0.712410717897314
"617",52315,0.727019082780243
"618",52316,0.743396113780855
"619",52317,0.695793291544314
"620",52318,0.728621163414211
"621",52319,0.737669954011647
"622",52320,0.69549730792134
"623",52321,0.656198967620835
"624",52322,0.769566082562501
"625",52323,0.704429477607446
"626",52324,0.738715363025983
"627",52325,0.766304347826087
"628",52326,0.743112632619634
"629",52327,NA
"630",52328,0.734919595592945
"631",52329,0.737366559737694
"632",52330,0.740430807740028
"633",52331,0.728523116184371
"634",52332,0.704959288215427
"635",52333,0.73966637642723
"636",52334,0.716720594359429
"637",52335,0.719856232086021
"638",52336,0.706603346267917
"639",52337,0.739625314090695
"640",52338,0.746863164524207
"641",52339,0.767906440887377
"642",52340,0.753437388118254
"643",52341,0.711418508723987
"644",52342,0.697396326693721
"645",52343,0.714907415952838
"646",52344,0.700642506059942
"647",52345,0.704044393739667
"648",52346,0.702561441653869
"649",52347,0.704340410797189
"650",52348,0.764109832490031
"651",52349,0.724193695747318
"652",52350,0.739229426844788
"653",52351,0.72672011189012
"654",52352,0.733752687066773
"655",52353,0.728190808328206
"656",52354,0.70897873213516
"657",52355,0.690464319581585
"658",52356,0.760601915184679
"659",52357,0.701786643501494
"660",52358,0.718201389389292
"661",52359,0.771190319920461
"662",52360,0.730396056544121
"663",52361,0.692108309059799
"664",52362,0.721273264915637
"665",52363,0.757392455671227
"666",52364,0.7162118494633
"667",52365,0.763353342150778
"668",52366,0.750636132315522
"669",52367,0.80632256906217
"670",52368,0.66683455049106
"671",52369,0.714384252135618
"672",52370,0.744989207876421
"673",52371,0.664587213041705
"674",52372,0.751019513911502
"675",52373,0.765321982024374
"676",52374,0.757721382431688
"677",52375,0.743512788632343
"678",52376,1
"679",52377,0.83141022152071
"680",52378,0.674280395245596
"681",52379,0.708208633679969
"682",52380,0.631578947368421
"683",52381,0.735142472441462
"684",52382,0.708207328222801
"685",52383,0.741608959007582
"686",52384,0.736080283457807
"687",52385,0.737431227471068
"688",52386,0.820636334295545
"689",52387,0.745605228776186
"690",52388,0.697306344220344
"691",52389,0.758043030476981
"692",52390,0.722396370551831
"693",52391,0.727943660697098
"694",52392,0.718323994791281
"695",52393,0.726821955621133
"696",52394,0.767792310210398
"697",52395,0.702520934488106
"698",52396,0.722002788104089
"699",52397,0.690699406955922
"700",52398,0.734248802448061
"701",52399,0.724389765055553
"702",52400,0.712403436335962
"703",52401,0.756550239103518
"704",52402,0.711509655615312
"705",52403,0.745550570706405
"706",52404,0.693194056009947
"707",52405,0.723192637771481
"708",52406,0.765963370572931
"709",52407,0.747472661741714
"710",52408,0.740103389670255
"711",52409,0.798458929821032
"712",52410,0.693232108138135
"713",52411,0.602759415872036
"714",52412,0.745139974938561
"715",52413,0.70286541080345
"716",52414,0.716860616487453
"717",52415,0.750001208614521
"718",52416,0.715672181482072
"719",52417,0.708783909716689
"720",52418,0.790737336126601
"721",52419,0.71244190939569
"722",52420,0.809329419319328
"723",52421,0.73505954300621
"724",52422,0.752295176168154
"725",52423,0.734669958255837
"726",52424,0.786927985293223
"727",52425,0.713084247667843
"728",52426,0.732241098587117
"729",52427,0.777288622538255
"730",52428,0.768013405324893
"731",52429,0.733476152892096
"732",52430,0.741904853029791
"733",52431,0.729155363560106
"734",52432,0.685128323967325
"735",52433,0.758746627065549
"736",52434,0.772291013050662
"737",52435,0.752991906784525
"738",52436,0.675195927389644
"739",52437,0.722032884576663
"740",52438,0.718092377271883
"741",52439,0.725620377651474
"742",52440,0.696926590799808
"743",52441,0.733154907984126
"744",52442,0.759843610957795
"745",52443,0.757511530279559
"746",52444,0.715846680806575
"747",52445,0.692906298169956
"748",52446,0.74343677623639
"749",52447,0.744292644893145
"750",52448,0.760086899377496
"751",52449,0.752608909643396
"752",52450,0.727952901887234
"753",52451,0.739525146854701
"754",52452,0.719102631980893
"755",52453,0.713312080215729
"756",52454,0.761537715133265
"757",52455,0.75791875731538
"758",52456,0.75192430192036
"759",52457,0.744459935963621
"760",52458,0.751496792331846
"761",52459,0.738794475571892
"762",52460,0.743337134336268
"763",52461,0.766417847502525
"764",52462,0.708247422680412
"765",52463,0.740972067730947
"766",52464,0.769255623234716
"767",52465,0.72626427406199
"768",52466,0.757977433985856
"769",52467,0.701813453621594
"770",52468,0.77359158898956
"771",52469,0.806449916364793
"772",52470,0.733822759631491
"773",52471,0.775932188362498
"774",52472,0.707151343948771
"775",52473,0.670268911786881
"776",52474,0.726477206595538
"777",52475,0.743063310811799
"778",52476,0.743660200412856
"779",52477,0.706617536753675
"780",52478,0.783582089552239
"781",52479,0.737165592481192
"782",52480,0.754872555078709
"783",52481,0.719664691075537
"784",52482,0.711489578037621
"785",52483,0.782566429034349
"786",52484,0.513307984790874
"787",52485,0.718997193161521
"788",52486,0.706200378185575
"789",52487,0.704979788810904
"790",52488,0.760438354694006
"791",52489,0.828750497298731
"792",52490,0.772419053830185
"793",52491,0.733713482268396
"794",52492,0.722906574394464
"795",52493,0.724935416410383
"796",52494,0.769895026968054
"797",52495,0.726042197416091
"798",52496,0.640389725420726
"799",52497,0.761544246678366
"800",52498,0.794383095564973
"801",52499,0.798420644235968
"802",52500,0.785970361893195
"803",52501,0.78590651109427
"804",52502,0.753865232157562
"805",52503,0.761350963836227
"806",52504,0.769807697773791
"807",52505,0.7063003315964
"808",52506,0.708874458874459
"809",52507,0.763984123928143
"810",52508,0.631024096385542
"811",52509,0.711670040922074
"812",52510,0.786569508098409
"813",52511,0.722398224444607
"814",52512,0.719968084163244
"815",52513,0.701539067851325
"816",52514,0.737969227685208
"817",52515,0.717917553378656
"818",52516,0.732290640568562
"819",52517,0.718252126774986
"820",52518,0.7053397052023
"821",52519,0.736579044506955
"822",52520,0.71896661054266
"823",52521,0.796952297113773
"824",52522,0.687065939534078
"825",52523,0.762471918999255
"826",52524,0.697597889809568
"827",52525,0.687538556446638
"828",52526,0.697036070980469
"829",52527,0.695510564180564
"830",52528,0.720763225358985
"831",52529,0.794740403510007
"832",52530,0.7262044653349
"833",52531,0.750368801396511
"834",52532,0.715236059409155
"835",52533,0.730249372484271
"836",52534,0.719593920296122
"837",52535,0.707712409297535
"838",52536,0.715674319390219
"839",52537,0.761456495885447
"840",52538,0.744849349097738
"841",52539,0.714278715827163
"842",52540,0.727525202808085
"843",52541,0.733430247591029
"844",52542,0.710850974277997
"845",52543,0.691775728732897
"846",52544,0.692154055256802
"847",52545,0.7222902720909
"848",52546,0.727860463945816
"849",52547,0.748415526304287
"850",52548,0.711828131702753
"851",52549,0.733252949242783
"852",52550,0.736850890749749
"853",52551,0.692686739978507
"854",52552,0.737537072575017
"855",52553,0.72348582585584
"856",52554,0.711439163316457
"857",52555,0.727961373473043
"858",52556,0.702245672645426
"859",52557,0.715762273901809
"860",52558,0.795846335387439
"861",52559,0.742266452047961
"862",52560,0.628256565404125
"863",52561,0.726000272013913
"864",52562,0.769315590774866
"865",52563,0.71243521378516
"866",52564,0.805579341838195
"867",52565,0.671081911624457
"868",52566,0.654867256637168
"869",52567,0.705558653969385
"870",52568,0.712000209320812
"871",52569,0.773632556714968
"872",52570,0.721875540654966
"873",52571,0.736892288869993
"874",52572,0.630740289919221
"875",52573,0.728165427256976
"876",52574,0.728576511892326
"877",52575,0.762799940846984
"878",52576,0.684361234584196
"879",52577,0.69337640542627
"880",52578,0.760969735617692
"881",52579,0.710547016374523
"882",52580,0.706949166710317
"883",52581,0.717143536963254
"884",52582,0.763727538654409
"885",52583,0.720571854933515
"886",52584,0.712931272736752
"887",52585,0.722007247712057
"888",52586,0.807659558132573
"889",52587,0.70273522654174
"890",52588,0.77444506111408
"891",52589,0.775007758220508
"892",52590,0.720042041553085
"893",52591,0.725016473140916
"894",52592,0.743996105346889
"895",52593,0.754628380630039
"896",52594,0.679818349933871
"897",52595,0.723671005091281
"898",52596,0.748411118015157
"899",52597,0.815112638964167
"900",52598,0.769270147595845
"901",52599,0.818154465306278
"902",52600,0.756528891630681
"903",52601,0.726350736575981
"904",52602,0.692216489186519
"905",52603,0.658252427184466
"906",52604,0.785262998562022
"907",52605,0.795584045584046
"908",52606,0.71708637066148
"909",52607,0.701051907454104
"910",52608,0.700295625282672
"911",52609,0.702245798191241
"912",52610,0.790595424448828
"913",52611,0.7306978711033
"914",52612,0.733082346578788
"915",52613,0.709022876741588
"916",52614,0.711192844604196
"917",52615,0.792796867143097
"918",52616,0.697658518913986
"919",52617,0.768891217162045
"920",52618,0.699019270221617
"921",52619,0.765444830155689
"922",52620,0.720472639069215
"923",52621,0.792196811490857
"924",52622,0.656995960337863
"925",52623,0.733270780346731
"926",52624,0.754562879861716
"927",52625,0.772225875109421
"928",52626,0.763731309172237
"929",52627,0.775266196279666
"930",52628,0.759224144041965
"931",52629,0.750203255774741
"932",52630,0.749054685595431
"933",52631,0.712535646919864
"934",52632,0.759462571439571
"935",52633,0.735364467643138
"936",52634,0.744941458962325
"937",52635,0.845262020743468
"938",52636,0.786013208028915
"939",52637,0.714643886002546
"940",52638,0.722112790224915
"941",52639,0.724977486463226
"942",52640,0.715630733707648
"943",52641,0.71890504456776
"944",52642,0.696152480620639
"945",52643,0.697107452660826
"946",52644,0.706071784077313
"947",52645,0.780859051576265
"948",52646,0.684382247380486
"949",52647,0.710535931337374
"950",52648,0.745438430040947
"951",52649,0.763173671431457
"952",52650,0.691302296263382
"953",52651,0.722916119856067
"954",52652,0.773321103784958
"955",52653,0.704280531430564
"956",52654,0.753625857544086
"957",52655,0.732190302225174
"958",52656,0.5625
"959",52657,0.602023608768971
"960",52658,0.762059661102283
"961",52659,0.743693679109874
"962",52660,0.775351564572089
"963",52661,0.714349484344552
"964",52662,0.743856816810257
"965",52663,0.799312138071211
"966",52664,0.756576810652809
"967",52665,0.662773956167013
"968",52666,0.760310605463511
"969",52667,0.736084560890588
"970",52668,0.734336747177462
"971",52669,0.805356021858373
"972",52670,0.697794496402266
"973",52671,0.706053410468779
"974",52672,0.740286269156909
"975",52673,0.707017717965036
"976",52674,0.775032686315444
"977",52675,0.73926461857917
"978",52676,0.741042268187627
"979",52677,0.789146479847665
"980",52678,0.762972973437664
"981",52679,0.718320566752782
"982",52680,0.782601583618835
"983",52681,0.757462102188572
"984",52682,0.761225581875884
"985",52683,0.718867429869789
"986",52684,0.752846375665655
"987",52685,0.686212506832403
"988",52686,0.723423932590043
"989",52687,0.701635922355372
"990",52688,0.735945821369722
"991",52689,0.753504938561715
"992",52690,0.762170390473997
"993",52691,0.710970672507766
"994",52692,0.724774959241058
"995",52693,0.744232225508142
"996",52694,0.741276546092452
"997",52695,0.712582865079866
"998",52696,0.777397902581696
"999",52697,0.846259878698769
"1000",52698,0.75110930439813
"1001",52699,0.720896403970452
"1002",52700,0.706315144083384
